longitude,latitude,Band_1,Band_2,Band_3,Band_4,Band_5,Band_6,Band_7
74.83097219,12.93652781,9004,-28672,8841,9000,6010,2179,1205
74.83097222,12.93763889,9004,-28672,8841,9000,6010,2179,1205
74.83124997,12.93763892,9004,-28672,8841,9000,6010,2179,1205
74.83125,12.93819444,9004,-28672,8841,9000,6010,2179,1205
74.83180553,12.93819447,9004,-28672,8841,9000,6010,2179,1205
74.83180556,12.93847222,9004,-28672,8841,9000,6010,2179,1205
74.83208331,12.93847225,9004,-28672,8841,9000,6010,2179,1205
74.83208333,12.93875,9004,-28672,8841,9000,6010,2179,1205
74.83236108,12.93875003,9004,-28672,8841,9000,6010,2179,1205
74.83236111,12.93902778,9004,-28672,8841,9000,6010,2179,1205
74.83263886,12.93902781,9004,-28672,8841,9000,6010,2179,1205
74.83263889,12.93958333,9004,-28672,8841,9000,6010,2179,1205
74.83291664,12.93958336,9004,-28672,8841,9000,6010,2179,1205
74.83291667,12.93986111,8980,-28672,8798,8973,6049,2217,1245
74.83319442,12.93986114,8980,-28672,8798,8973,6049,2217,1245
74.83319444,12.94041667,8980,-28672,8798,8973,6049,2217,1245
74.83347219,12.94041669,8980,-28672,8798,8973,6049,2217,1245
74.83347222,12.94069444,8980,-28672,8798,8973,6049,2217,1245
74.83374997,12.94069447,8980,-28672,8798,8973,6049,2217,1245
74.83375,12.94097222,8980,-28672,8798,8973,6049,2217,1245
74.83402775,12.94097225,8980,-28672,8798,8973,6049,2217,1245
74.83402778,12.94152778,8980,-28672,8798,8973,6049,2217,1245
74.83430553,12.94152781,8980,-28672,8798,8973,6049,2217,1245
74.83430556,12.94180556,8980,-28672,8798,8973,6049,2217,1245
74.83458331,12.94180558,8980,-28672,8798,8973,6049,2217,1245
74.83458333,12.94208333,8980,-28672,8798,8973,6049,2217,1245
74.83486108,12.94208336,8980,-28672,8798,8973,6049,2217,1245
74.83486111,12.94263889,8980,-28672,8798,8973,6049,2217,1245
74.83513886,12.94263892,8980,-28672,8798,8973,6049,2217,1245
74.83513889,12.94291667,8980,-28672,8798,8973,6049,2217,1245
74.83541664,12.94291669,8980,-28672,8798,8973,6049,2217,1245
74.83541667,12.94319444,8980,-28672,8798,8973,6049,2217,1245
74.83569442,12.94319447,8980,-28672,8798,8973,6049,2217,1245
74.83569444,12.94375,9032,-28672,8852,9039,6025,-28672,1132
74.83597219,12.94375003,9032,-28672,8852,9039,6025,-28672,1132
74.83597222,12.94402778,9032,-28672,8852,9039,6025,-28672,1132
74.83624997,12.94402781,9032,-28672,8852,9039,6025,-28672,1132
74.83625,12.94430556,9032,-28672,8852,9039,6025,-28672,1132
74.83652775,12.94430558,9032,-28672,8852,9039,6025,-28672,1132
74.83652778,12.94458333,9032,-28672,8852,9039,6025,-28672,1132
74.83708331,12.94458336,9032,-28672,8852,9039,6025,-28672,1132
74.83708333,12.94486111,9032,-28672,8852,9039,6025,-28672,1132
74.83763886,12.94486114,9070,-28672,8904,9079,6030,-28672,1119
74.83763889,12.94513889,9070,-28672,8904,9079,6030,-28672,1119
74.83819442,12.94513892,9070,-28672,8904,9079,6030,-28672,1119
74.83819444,12.94541667,9070,-28672,8904,9079,6030,-28672,1119
74.83874997,12.94541669,9070,-28672,8904,9079,6030,-28672,1119
74.83875,12.94569444,9070,-28672,8904,9079,6030,-28672,1119
74.83930553,12.94569447,9070,-28672,8904,9079,6030,-28672,1119
74.83930556,12.94597222,9070,-28672,8904,9079,6030,-28672,1119
74.83986108,12.94597225,9070,-28672,8904,9079,6030,-28672,1119
74.83986111,12.94625,9070,-28672,8904,9079,6030,-28672,1119
74.84041664,12.94625003,9070,-28672,8904,9079,6030,-28672,1119
74.84041667,12.94652778,9070,-28672,8904,9079,6030,-28672,1119
74.84097219,12.94652781,9070,-28672,8904,9079,6030,-28672,1119
74.84097222,12.94680556,9070,-28672,8904,9079,6030,-28672,1119
74.84152775,12.94680558,9070,-28672,8904,9079,6030,-28672,1119
74.84152778,12.94708333,9070,-28672,8904,9079,6030,-28672,1119
74.84208331,12.94708336,9004,-28672,8838,9034,5910,-28672,987
74.84208333,12.94736111,9004,-28672,8838,9034,5910,-28672,987
74.84236108,12.94736114,9004,-28672,8838,9034,5910,-28672,987
74.84236111,12.94763889,9004,-28672,8838,9034,5910,-28672,987
74.84291664,12.94763892,9004,-28672,8838,9034,5910,-28672,987
74.84291667,12.94819444,9004,-28672,8838,9034,5910,-28672,987
74.84319442,12.94819447,9004,-28672,8838,9034,5910,-28672,987
74.84319444,12.94847222,8836,-28672,8739,8887,5803,1772,891
74.84347219,12.94847225,8836,-28672,8739,8887,5803,1772,891
74.84347222,12.94875,8836,-28672,8739,8887,5803,1772,891
74.84402775,12.94875003,8836,-28672,8739,8887,5803,1772,891
74.84402778,12.94902778,8836,-28672,8739,8887,5803,1772,891
74.84430553,12.94902781,8836,-28672,8739,8887,5803,1772,891
74.84430556,12.94930556,8836,-28672,8739,8887,5803,1772,891
74.84652775,12.94930558,8836,-28672,8739,8887,5803,1772,891
74.84652778,12.94958333,8836,-28672,8739,8887,5803,1772,891
74.84819442,12.94958336,8981,-28672,8835,9032,5927,-28672,859
74.84819444,12.94986111,8981,-28672,8835,9032,5927,-28672,859
74.84902775,12.94986114,8981,-28672,8835,9032,5927,-28672,859
74.84902778,12.95013889,8981,-28672,8835,9032,5927,-28672,859
74.85041667,12.95013889,8981,-28672,8835,9032,5927,-28672,859
74.85041669,12.94986114,8981,-28672,8835,9032,5927,-28672,859
74.85069442,12.94986114,8981,-28672,8835,9032,5927,-28672,859
74.85069444,12.95013889,8981,-28672,8835,9032,5927,-28672,859
74.85236108,12.95013892,8986,-28672,8880,9049,5938,-28672,853
74.85236111,12.95041667,8986,-28672,8880,9049,5938,-28672,853
74.85291667,12.95041667,8986,-28672,8880,9049,5938,-28672,853
